customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag,shap_age,shap_bureau_score,shap_dti,shap_utilization,shap_region,shap_employment_type
154,39,South,Business,Transport,2025Q3,69906.8,672.0,43.24,28.99,62.75,84357.32,0.4756,0.10353,0,0.014,-0.0237,0.0056,-0.0248,0.0,0.0
155,43,East,Business,Healthcare,2025Q3,81022.76,656.0,54.75,0.0,50.22,124016.45,0.3379,0.07888,0,0.0047,-0.0058,0.0223,-0.065,0.0,0.0
156,63,East,Business,Manufacturing,2025Q3,94405.84,756.0,34.19,58.04,51.79,206305.96,0.2787,0.02864,0,-0.0161,-0.0521,-0.0031,0.0023,0.0,0.0
157,45,East,Business,Construction,2025Q3,78688.79,625.0,72.32,64.09,32.43,126336.37,0.2758,0.2946,0,0.0,0.0541,0.1159,0.0341,0.0,0.0
158,55,North,Salaried,Healthcare,2025Q3,67455.63,622.0,14.91,71.88,55.73,131543.85,0.4486,0.09399,0,-0.0264,0.0229,-0.0517,0.0198,0.0,-0.0106
159,39,East,Business,Healthcare,2025Q3,77510.24,612.0,27.12,23.75,29.92,30621.37,0.5013,0.1173,0,0.0174,0.0393,-0.0312,-0.039,0.0,0.0
160,31,West,Business,Construction,2025Q3,62895.43,789.0,40.24,57.68,89.18,190630.69,0.285,0.05119,0,0.0168,-0.1537,0.0002,0.0045,0.0058,0.0
161,33,South,Business,IT,2025Q3,91358.51,,45.43,47.98,94.87,235446.68,0.3384,0.21137,0,0.0558,0.0614,0.0192,-0.0044,0.0,0.0
162,36,West,SelfEmployed,Healthcare,2025Q3,80114.4,748.0,28.66,64.23,50.54,83837.63,0.5443,0.07202,0,0.0171,-0.1262,-0.0188,0.012,0.0086,0.02
163,67,South,Salaried,Construction,2025Q3,117904.87,590.0,21.05,33.67,37.55,288333.41,0.5507,0.05743,0,-0.0517,0.0321,-0.0287,-0.0137,0.0,-0.0081
164,35,North,Business,Manufacturing,2025Q3,116560.66,694.0,47.92,40.6,77.09,83896.32,0.5188,0.13754,1,0.0242,-0.0563,0.0144,-0.0114,0.0,0.0
165,53,North,Business,IT,2025Q3,110991.85,,40.13,13.82,71.85,291659.45,0.4456,0.04811,0,-0.0121,-0.0173,0.0001,-0.0258,0.0,0.0
166,34,East,Business,Healthcare,2025Q3,89792.57,744.0,32.49,32.23,97.49,98050.49,0.451,0.03086,0,0.0117,-0.073,-0.007,-0.0102,0.0,0.0
167,54,East,Business,IT,2025Q3,113026.07,734.0,45.98,48.07,100.0,155588.51,0.3751,0.0482,0,-0.0124,-0.0624,0.005,-0.001,0.0,0.0
168,48,South,Salaried,Construction,2025Q3,87698.6,666.0,35.82,51.83,19.46,237327.17,0.308,0.07335,0,-0.0067,-0.0145,-0.0066,0.0017,0.0,-0.0097
169,42,East,Business,Retail,2025Q3,89803.59,,35.76,10.91,83.17,105049.85,0.3271,0.10613,0,0.0078,0.0252,-0.0084,-0.0537,0.0,0.0
170,44,South,SelfEmployed,Construction,2025Q3,83172.14,770.0,35.17,36.75,55.55,248406.95,0.3858,0.03747,0,0.001,-0.0934,-0.0038,-0.0065,0.0,0.0099
171,37,South,Business,IT,2025Q3,66009.94,617.0,24.86,51.53,70.98,188548.88,0.5131,0.20114,0,0.0281,0.0433,-0.0453,0.0025,0.0,0.0
172,49,West,Salaried,Construction,2025Q3,95300.55,506.0,23.24,78.98,75.56,148944.63,0.4645,0.36947,0,-0.0269,0.2716,-0.0818,0.0785,0.028,-0.0288
173,39,East,Salaried,Transport,2025Q3,70636.69,534.0,29.59,29.41,74.72,59132.95,0.5168,0.28204,0,0.0304,0.1668,-0.0413,-0.0495,0.0,-0.0234
174,31,East,Business,Healthcare,2025Q3,105091.34,550.0,38.51,58.78,80.01,254289.51,0.4553,0.4367,0,0.09,0.2205,-0.0072,0.0251,0.0,0.0
175,30,East,Business,Manufacturing,2025Q3,94572.45,701.0,8.06,35.65,48.79,194860.91,0.434,0.04117,0,0.0172,-0.0357,-0.0422,-0.0092,0.0,0.0
176,46,West,Salaried,IT,2025Q3,66232.87,811.0,53.12,38.19,40.94,112413.49,0.4328,0.02674,0,-0.0007,-0.1091,0.0059,-0.0038,0.0029,-0.0032
177,61,North,Salaried,Manufacturing,2025Q3,113440.44,,38.3,28.69,83.74,225852.26,0.5791,0.17869,0,-0.0811,0.1427,-0.0055,-0.044,0.0,-0.0199
178,46,North,Business,IT,2025Q3,46406.64,607.0,20.96,25.02,42.57,99918.62,0.4654,0.08294,0,-0.0026,0.0356,-0.0402,-0.0307,0.0,0.0
179,43,North,Business,Healthcare,2025Q3,124544.06,666.0,63.87,37.55,97.23,228893.8,0.5771,0.12359,0,0.007,-0.0237,0.051,-0.02,0.0,0.0
180,47,East,Business,IT,2025Q3,69307.99,765.0,38.67,71.06,44.71,174443.23,0.3686,0.0523,0,-0.0025,-0.0989,-0.0012,0.0098,0.0,0.0
181,58,East,Business,Manufacturing,2025Q3,112212.02,606.0,16.64,31.39,52.38,205636.13,0.5488,0.11458,0,-0.0293,0.0272,-0.0393,-0.0169,0.0,0.0
182,46,East,Salaried,Construction,2025Q3,85193.49,700.0,63.15,27.96,56.19,265151.99,0.4566,0.0695,0,-0.0021,-0.0507,0.0279,-0.0216,0.0,-0.0092
183,39,South,SelfEmployed,Manufacturing,2025Q3,99426.9,643.0,59.68,52.6,29.18,178448.41,0.2835,0.28062,0,0.032,0.015,0.0708,0.0061,0.0,0.0553
184,56,North,Business,Manufacturing,2025Q3,95583.46,837.0,23.46,48.11,29.24,108653.79,0.4751,0.01,0,-0.0033,-0.0591,-0.0036,-0.0002,0.0,0.0
185,49,East,Business,Construction,2025Q3,56580.67,670.0,32.83,46.5,78.24,184713.55,0.347,0.07157,0,-0.0085,-0.0174,-0.011,-0.0031,0.0,0.0
186,61,West,Business,Retail,2025Q3,100108.82,684.0,30.68,53.59,25.6,324635.31,0.3957,0.07297,0,-0.0297,-0.024,-0.011,0.0023,0.0062,0.0
187,46,North,Salaried,Healthcare,2025Q3,73555.08,666.0,7.77,25.79,100.0,231783.42,0.4918,0.05659,0,-0.0011,-0.0071,-0.0326,-0.0124,0.0,-0.0047
188,31,North,Salaried,Transport,2025Q3,27114.54,632.0,,28.22,58.12,28089.92,0.3742,0.14369,1,0.0453,0.0245,0.0083,-0.0378,0.0,-0.0166
189,29,North,Business,Manufacturing,2025Q3,78016.69,725.0,51.52,69.7,39.41,136276.68,0.3956,0.17537,0,0.0442,-0.1274,0.0247,0.0253,0.0,0.0
190,62,South,Salaried,Transport,2025Q3,72534.67,581.0,48.51,44.79,68.4,49586.7,0.5042,0.14458,1,-0.0737,0.0769,0.0213,-0.0085,0.0,-0.0166
191,63,North,SelfEmployed,Healthcare,2025Q3,112483.53,524.0,38.52,61.12,10.76,299692.27,0.4058,0.30179,1,-0.1202,0.2258,-0.0067,0.0293,0.0,0.0638
192,42,South,SelfEmployed,Retail,2025Q3,77470.56,650.0,53.07,74.93,53.33,188647.08,0.4086,0.26298,1,0.0161,0.0,0.0481,0.0545,0.0,0.0546
193,40,East,Business,Construction,2025Q3,122399.71,715.0,19.83,66.61,55.89,158496.7,0.3765,0.07092,0,0.0076,-0.0565,-0.0277,0.0105,0.0,0.0
194,60,South,Salaried,Retail,2025Q3,85488.78,621.0,67.09,17.86,34.68,53385.78,0.5148,0.11572,0,-0.051,0.0293,0.0457,-0.0463,0.0,-0.013
195,32,South,Business,Transport,2025Q3,87647.04,673.0,25.65,45.44,47.36,244172.39,0.5449,0.11426,0,0.0287,-0.0255,-0.0293,-0.0051,0.0,0.0
196,34,North,Salaried,Construction,2025Q3,62864.71,577.0,27.42,70.9,90.52,134651.11,0.365,0.28516,0,0.0573,0.1305,-0.0531,0.0473,0.0,-0.0247
197,51,West,Business,IT,2025Q3,67781.17,732.0,28.8,59.5,63.67,104480.99,0.405,0.05916,0,-0.0081,-0.0613,-0.0111,0.0048,0.0051,0.0
198,40,South,Business,Retail,2025Q3,83415.17,704.0,27.63,52.05,67.99,67014.53,0.3667,0.07369,0,0.0083,-0.0484,-0.0173,0.0015,0.0,0.0
199,44,South,Salaried,IT,2025Q3,89261.44,661.0,,11.93,44.26,57909.73,0.4261,0.07974,0,0.0016,-0.0074,-0.0062,-0.0324,0.0,-0.0073
200,42,North,SelfEmployed,Construction,2025Q3,92735.82,671.0,34.3,34.44,33.53,125378.57,0.5615,0.09517,1,0.0079,-0.0246,-0.0116,-0.0195,0.0,0.026
201,48,East,Salaried,Transport,2025Q3,74021.18,565.0,40.07,49.53,55.18,65074.47,0.4876,0.221,0,-0.0151,0.1238,0.0002,-0.001,0.0,-0.0218
202,59,West,Business,Manufacturing,2025Q3,77978.39,568.0,24.9,16.63,10.85,74152.91,0.4112,0.11684,1,-0.0469,0.0659,-0.0349,-0.0481,0.0118,0.0
203,45,North,Salaried,IT,2025Q3,88200.25,652.0,,65.46,38.06,172094.94,0.3173,0.11438,0,0.0,-0.0025,0.0015,0.0197,0.0,-0.0143
204,51,North,SelfEmployed,Healthcare,2025Q3,97550.76,695.0,20.55,45.41,34.95,125214.57,0.4917,0.05029,0,-0.0102,-0.0346,-0.026,-0.0032,0.0,0.0148
205,21,North,Business,Manufacturing,2025Q3,85181.4,698.0,49.72,4.45,19.22,256341.97,0.374,0.11013,0,0.0479,-0.0602,0.0167,-0.0628,0.0,0.0
206,43,East,Business,Manufacturing,2025Q3,84865.98,635.0,49.52,35.53,72.98,204849.53,0.3707,0.16903,0,0.0071,0.0202,0.0231,-0.0239,0.0,0.0
207,35,West,SelfEmployed,IT,2025Q3,45281.25,711.0,37.91,41.7,57.39,25168.23,0.4305,0.11485,0,0.0251,-0.0864,-0.0043,-0.0104,0.0115,0.0267
208,31,South,Business,Transport,2025Q3,88607.68,757.0,27.6,45.14,47.61,89574.72,0.4364,0.05465,0,0.0143,-0.0886,-0.0121,-0.0026,0.0,0.0
209,34,South,Business,Manufacturing,2025Q3,81535.43,654.0,42.98,79.23,73.42,137549.26,0.3966,0.1863,0,0.048,-0.0076,0.01,0.054,0.0,0.0
210,40,East,Salaried,Healthcare,2025Q3,97150.31,681.0,23.8,60.73,27.11,143207.13,0.341,0.07333,0,0.0095,-0.0284,-0.0268,0.0088,0.0,-0.0091
211,54,East,Business,Construction,2025Q3,100217.19,646.0,38.55,17.96,33.13,210929.21,0.5384,0.0582,0,-0.0185,0.0028,-0.0019,-0.0299,0.0,0.0
212,29,North,Business,IT,2025Q3,76381.6,651.0,35.57,15.23,82.35,209159.41,0.4818,0.11986,0,0.039,-0.0011,-0.0095,-0.0505,0.0,0.0
213,44,North,SelfEmployed,Transport,2025Q3,91210.58,672.0,80.08,42.13,100.0,194956.78,0.4988,0.25559,0,0.0051,-0.0468,0.1156,-0.0176,0.0,0.0503
214,39,South,Salaried,Manufacturing,2025Q3,60455.24,776.0,,50.78,73.68,72984.96,0.3548,0.03019,0,0.0036,-0.0652,-0.0124,0.0002,0.0,-0.003
215,40,East,Business,IT,2025Q3,75487.56,722.0,2.0,69.83,69.43,89124.55,0.3359,0.03436,0,0.0053,-0.0464,-0.0438,0.0086,0.0,0.0
216,55,East,Salaried,Transport,2025Q3,83837.89,716.0,27.8,86.06,48.36,65995.12,0.3618,0.05624,1,-0.0159,-0.0505,-0.0136,0.0179,0.0,-0.0063
217,50,East,Business,Manufacturing,2025Q3,79532.69,629.0,10.55,87.25,48.82,51114.52,0.313,0.149,0,-0.0155,0.0222,-0.0768,0.0395,0.0,0.0
218,59,East,Business,Healthcare,2025Q3,100076.28,599.0,26.37,38.27,64.55,152550.48,0.4186,0.08513,0,-0.0413,0.0405,-0.0274,-0.0134,0.0,0.0
219,42,North,Business,Transport,2025Q3,123812.1,686.0,17.24,68.56,87.46,86601.62,0.3609,0.06198,0,0.0057,-0.033,-0.0389,0.0143,0.0,0.0
220,36,South,Salaried,Manufacturing,2025Q3,87267.41,745.0,,57.36,68.53,135891.24,0.388,0.03326,0,0.0092,-0.0702,-0.0158,0.0035,0.0,-0.0052
221,42,North,Salaried,Healthcare,2025Q3,79444.68,777.0,20.96,24.0,79.16,75336.06,0.387,0.01864,0,0.0013,-0.0475,-0.0075,-0.006,0.0,-0.0021
222,47,West,Salaried,Transport,2025Q3,106330.19,493.0,53.41,6.47,41.68,308398.03,0.4897,0.3399,0,-0.0131,0.2753,0.06,-0.1275,0.0275,-0.0284
223,46,East,Salaried,IT,2025Q3,62651.87,826.0,37.22,51.17,72.34,45395.03,0.3191,0.01817,0,-0.0005,-0.0886,-0.0009,0.0002,0.0,-0.0021
224,32,North,Salaried,Transport,2025Q3,109727.92,688.0,55.21,15.11,46.57,232176.9,0.3191,0.09301,0,0.0274,-0.043,0.0234,-0.0431,0.0,-0.011
225,45,North,Salaried,Healthcare,2025Q3,68310.95,722.0,38.65,29.27,62.8,196166.47,0.2869,0.05659,0,0.0,-0.0458,-0.0011,-0.0111,0.0,-0.0051
226,47,East,Business,Retail,2025Q3,129468.51,542.0,52.86,32.93,72.32,389260.17,0.4809,0.34891,0,-0.0123,0.1933,0.0529,-0.0459,0.0,0.0
227,72,East,Salaried,Retail,2025Q3,136889.25,644.0,33.17,52.81,49.38,379771.89,0.4404,0.04709,0,-0.0544,0.0033,-0.0074,0.0017,0.0,-0.0065
228,65,East,Salaried,Retail,2025Q3,63041.86,716.0,63.51,76.17,39.66,132387.56,0.293,0.06748,0,-0.047,-0.0654,0.0254,0.0181,0.0,-0.0083
229,35,North,Business,Manufacturing,2025Q3,109007.66,580.0,45.54,48.28,67.25,103136.74,0.5661,0.33894,1,0.0563,0.1371,0.0231,-0.0044,0.0,0.0
230,41,West,Salaried,IT,2025Q3,67889.64,464.0,25.52,36.14,57.3,137703.38,0.5594,0.39168,0,0.0274,0.3467,-0.0721,-0.0413,0.0293,-0.0297
231,28,East,Salaried,Transport,2025Q3,51076.57,683.0,47.91,2.49,62.72,106298.84,0.3342,0.10376,0,0.0306,-0.033,0.0116,-0.0564,0.0,-0.0099
232,38,East,Salaried,Healthcare,2025Q3,79743.49,657.0,38.43,58.08,73.14,149108.64,0.4463,0.1267,1,0.0209,-0.0091,-0.0036,0.0107,0.0,-0.0143
233,47,East,SelfEmployed,Construction,2025Q3,68257.52,758.0,34.76,48.63,86.15,119901.37,0.3788,0.05368,0,-0.0026,-0.0918,-0.0049,-0.0007,0.0,0.0117
234,57,West,Salaried,IT,2025Q3,96435.95,649.0,39.54,35.91,73.27,84973.94,0.4489,0.07666,0,-0.0282,0.0008,-0.0007,-0.0132,0.0083,-0.0092
235,36,West,Salaried,Retail,2025Q3,51565.7,654.0,50.02,73.65,70.64,47016.59,0.4399,0.20553,0,0.0404,-0.0077,0.0326,0.0451,0.02,-0.0214
236,37,East,Salaried,IT,2025Q3,72587.43,707.0,4.12,21.8,49.99,143122.89,0.4613,0.02526,1,0.0056,-0.0236,-0.0282,-0.011,0.0,-0.0035
237,21,South,Salaried,Manufacturing,2025Q3,79036.53,730.0,32.38,32.93,53.06,247721.37,0.5178,0.0892,0,0.0316,-0.0805,-0.0102,-0.014,0.0,-0.0079
238,42,South,Business,Construction,2025Q3,95857.32,612.0,48.92,42.61,69.09,240882.32,0.4647,0.19601,0,0.0133,0.0598,0.0275,-0.0148,0.0,0.0
239,32,East,Salaried,Manufacturing,2025Q3,58423.75,724.0,41.97,35.63,52.74,77837.17,0.4442,0.10924,0,0.0191,-0.0714,0.0024,-0.0114,0.0,-0.0078
240,38,East,Salaried,Healthcare,2025Q3,80045.4,625.0,19.98,60.12,69.01,238122.69,0.5534,0.1358,0,0.021,0.0286,-0.0532,0.0134,0.0,-0.0144
241,34,North,Salaried,Retail,2025Q3,41383.36,661.0,2.0,58.21,43.69,92166.53,0.3806,0.06311,0,0.0182,-0.0086,-0.071,0.0064,0.0,-0.0085
242,43,North,Salaried,Construction,2025Q3,59700.51,706.0,65.21,71.12,98.59,206985.24,0.3333,0.10361,1,0.0063,-0.0883,0.0483,0.0267,0.0,-0.0145
243,25,West,Business,Healthcare,2025Q3,65855.14,717.0,35.01,59.05,63.87,181304.38,0.4578,0.14476,0,0.0475,-0.1014,-0.0109,0.011,0.0121,0.0
244,28,West,SelfEmployed,Construction,2025Q3,83463.3,682.0,62.22,45.46,62.56,196783.79,0.3185,0.25904,0,0.0822,-0.074,0.0774,-0.0108,0.0228,0.0543
245,67,West,Salaried,Healthcare,2025Q3,103704.38,587.0,50.72,40.52,50.35,321811.85,0.3849,0.16462,0,-0.0941,0.0669,0.0246,-0.0147,0.0143,-0.0155
246,30,South,Business,Construction,2025Q3,87733.0,533.0,25.3,58.02,98.26,140427.87,0.5888,0.49431,0,0.0944,0.2407,-0.0718,0.0227,0.0,0.0
247,32,East,Salaried,Transport,2025Q3,64407.11,647.0,2.0,43.81,34.93,177350.23,0.2911,0.08418,0,0.0218,0.0023,-0.073,-0.0053,0.0,-0.0088
248,64,East,Salaried,Manufacturing,2025Q3,79514.21,726.0,30.61,49.04,45.94,79897.24,0.4251,0.02721,0,-0.0172,-0.0316,-0.0051,-0.0003,0.0,-0.0032
249,75,South,Salaried,Manufacturing,2025Q3,130386.1,691.0,37.4,59.21,77.07,383459.4,0.2978,0.04387,0,-0.043,-0.0191,-0.0018,0.0036,0.0,-0.0043
250,31,North,SelfEmployed,Healthcare,2025Q3,59439.72,676.0,45.21,51.05,64.79,157437.0,0.4512,0.21713,0,0.054,-0.0486,0.0157,0.002,0.0,0.0426
251,40,West,SelfEmployed,IT,2025Q3,87642.7,660.0,20.23,54.79,48.46,95429.26,0.5706,0.11252,0,0.0158,-0.0136,-0.0539,0.0067,0.0136,0.0318
252,48,North,Salaried,Healthcare,2025Q3,77282.12,681.0,40.85,30.6,49.04,177534.11,0.3356,0.07792,0,-0.0051,-0.0232,0.001,-0.0151,0.0,-0.0074
253,63,East,Business,Manufacturing,2025Q3,117933.88,592.0,,77.69,54.18,86081.49,0.2795,0.18615,0,-0.0889,0.0788,0.0025,0.0455,0.0,0.0
254,33,East,Salaried,Construction,2025Q3,54901.23,713.0,53.78,23.65,62.04,127087.13,0.434,0.10064,0,0.021,-0.0668,0.0177,-0.026,0.0,-0.0091
255,41,East,SelfEmployed,Manufacturing,2025Q3,99948.19,718.0,33.09,57.66,91.07,265008.87,0.3535,0.09613,0,0.0086,-0.0817,-0.0118,0.0071,0.0,0.0214
256,53,North,Salaried,Healthcare,2025Q3,108609.0,636.0,45.08,37.31,72.1,153867.28,0.4177,0.12172,0,-0.0222,0.0131,0.0088,-0.0146,0.0,-0.0114
257,49,East,Salaried,IT,2025Q3,98043.82,690.0,42.61,71.81,80.47,264039.34,0.4427,0.08718,0,-0.0096,-0.0433,0.0042,0.0193,0.0,-0.0104
258,40,North,Business,Retail,2025Q3,89937.26,543.0,52.01,67.44,51.31,242143.25,0.51,0.38778,1,0.0344,0.2501,0.0586,0.0512,0.0,0.0
259,43,East,Salaried,Healthcare,2025Q3,66967.75,672.0,24.88,47.95,70.31,216280.83,0.4656,0.07716,0,0.0036,-0.0175,-0.0225,-0.0016,0.0,-0.0083
260,29,North,Business,Manufacturing,2025Q3,127998.01,651.0,2.0,82.2,28.9,407393.84,0.425,0.15306,1,0.0433,-0.0013,-0.1132,0.0382,0.0,0.0
261,41,East,Business,Manufacturing,2025Q3,70150.76,746.0,34.21,43.88,63.64,57906.08,0.4288,0.03979,0,0.0045,-0.0726,-0.0051,-0.0032,0.0,0.0
262,41,East,Business,Healthcare,2025Q3,103862.13,646.0,34.3,67.4,62.36,162588.61,0.4139,0.14985,1,0.0141,0.0057,-0.0155,0.0254,0.0,0.0
263,47,North,Salaried,Construction,2025Q3,84390.13,719.0,19.48,32.02,96.43,81237.78,0.377,0.01965,0,-0.0016,-0.031,-0.0141,-0.0067,0.0,-0.0036
264,38,North,Business,IT,2025Q3,84174.33,633.0,13.87,56.91,91.15,126359.06,0.4321,0.11561,0,0.019,0.0182,-0.0663,0.0084,0.0,0.0
265,49,East,Salaried,Transport,2025Q3,83532.93,505.0,28.8,27.49,54.83,46209.49,0.5244,0.21312,0,-0.0218,0.1889,-0.0446,-0.0544,0.0,-0.0234
266,55,North,SelfEmployed,Manufacturing,2025Q3,84416.12,,36.16,48.43,43.66,132743.77,0.3775,0.13267,0,-0.0334,0.0058,-0.0085,-0.002,0.0,0.0287
267,46,North,Business,Manufacturing,2025Q3,100187.0,673.0,39.53,46.87,44.21,293583.91,0.4366,0.09817,0,-0.0024,-0.0236,-0.0008,-0.0032,0.0,0.0
268,48,South,Business,Transport,2025Q3,100002.84,670.0,2.0,67.33,54.11,248219.21,0.3838,0.05715,0,-0.0047,-0.013,-0.0575,0.0102,0.0,0.0
269,45,West,Salaried,IT,2025Q3,124797.76,671.0,9.94,33.24,86.03,278161.53,0.3613,0.06036,1,0.0,-0.0118,-0.0364,-0.0101,0.0052,-0.0058
270,44,East,Business,Retail,2025Q3,109974.8,626.0,56.07,100.0,68.3,155496.54,0.52,0.33332,0,0.0061,0.0549,0.0661,0.1157,0.0,0.0
271,36,South,Business,Manufacturing,2025Q3,92785.89,,34.97,17.59,70.36,117864.82,0.4614,0.11705,0,0.023,0.0126,-0.0105,-0.0454,0.0,0.0
272,47,West,Business,Healthcare,2025Q3,103760.06,583.0,37.96,53.12,76.22,96318.13,0.4814,0.25078,1,-0.0104,0.1087,-0.0075,0.0068,0.0212,0.0
273,43,South,Business,Transport,2025Q3,122911.68,524.0,16.67,54.33,40.12,98623.33,0.396,0.26356,1,0.0113,0.194,-0.1035,0.0105,0.0,0.0
274,67,South,Salaried,Manufacturing,2025Q3,78932.32,653.0,37.93,59.84,45.82,202540.52,0.4067,0.07843,0,-0.05,-0.0021,-0.0026,0.007,0.0,-0.0078
275,61,South,Business,Healthcare,2025Q3,102710.81,609.0,31.99,36.66,70.4,315046.82,0.4899,0.08075,0,-0.0457,0.032,-0.0145,-0.0145,0.0,0.0
276,48,South,Salaried,Construction,2025Q3,44971.5,733.0,28.1,53.32,44.42,123722.57,0.4282,0.03958,0,-0.0031,-0.0501,-0.0094,0.0014,0.0,-0.0045
277,36,South,Salaried,Manufacturing,2025Q3,78557.93,,14.61,35.58,29.47,241711.73,0.681,0.31833,1,0.047,0.1968,-0.1112,-0.0356,0.0,-0.0244
278,32,East,Business,Healthcare,2025Q3,95167.13,680.0,24.1,89.21,38.35,87616.07,0.4346,0.12474,0,0.0399,-0.0462,-0.0443,0.0496,0.0,0.0
279,57,North,Salaried,Manufacturing,2025Q3,69479.2,804.0,69.55,34.03,81.09,87647.28,0.3204,0.01903,0,-0.0093,-0.0944,0.0106,-0.0049,0.0,-0.003
280,47,East,Business,Manufacturing,2025Q3,119231.44,648.0,32.41,44.74,52.52,139061.38,0.3934,0.08418,1,-0.0051,0.002,-0.0145,-0.0058,0.0,0.0
281,49,North,Salaried,Retail,2025Q3,67260.16,660.0,50.63,33.41,64.52,69060.48,0.3555,0.1244,0,-0.0099,-0.0097,0.0164,-0.0182,0.0,-0.0106
282,25,South,Salaried,IT,2025Q3,52435.57,,34.86,30.39,39.35,55363.35,0.3621,0.08419,0,0.0377,-0.0431,-0.009,-0.0218,0.0,-0.0106
283,54,North,Business,Construction,2025Q3,101852.19,694.0,33.01,17.18,67.59,222909.71,0.4201,0.0312,0,-0.0105,-0.0225,-0.0055,-0.0175,0.0,0.0
284,49,East,Salaried,Transport,2025Q3,108895.53,632.0,27.82,62.79,54.61,217454.8,0.3967,0.11835,0,-0.0116,0.0182,-0.0265,0.0143,0.0,-0.0125
285,32,East,Business,Healthcare,2025Q3,64452.44,591.0,59.53,33.2,68.92,179915.65,0.555,0.22473,0,0.0738,0.123,0.0787,-0.0454,0.0,0.0
286,39,South,Business,Manufacturing,2025Q3,91442.45,704.0,43.97,30.46,50.44,92887.3,0.4791,0.0628,0,0.0107,-0.0523,0.0052,-0.0177,0.0,0.0
287,47,North,Business,Manufacturing,2025Q3,107347.08,530.0,25.37,26.81,70.09,257335.47,0.5386,0.26848,0,-0.0098,0.1509,-0.0545,-0.0517,0.0,0.0
288,45,North,Salaried,Retail,2025Q3,86832.46,717.0,31.69,54.7,49.46,198117.06,0.3839,0.04357,0,0.0,-0.0502,-0.0087,0.0027,0.0,-0.0062
289,41,East,Business,IT,2025Q3,98897.22,633.0,,48.48,58.39,248781.0,0.5066,0.19592,0,0.0175,0.0286,0.0449,-0.003,0.0,0.0
290,43,North,Salaried,Healthcare,2025Q3,88507.0,660.0,2.0,48.58,54.57,149013.33,0.5059,0.05478,0,0.0027,-0.0057,-0.0531,-0.0008,0.0,-0.0063
291,41,East,Salaried,Construction,2025Q3,63014.99,624.0,42.97,31.25,60.52,33789.37,0.5643,0.14374,1,0.0127,0.0305,0.0069,-0.0289,0.0,-0.0148
292,46,South,Salaried,Construction,2025Q3,107880.04,757.0,46.6,57.58,65.58,199495.27,0.3468,0.04117,1,-0.0012,-0.0878,0.0054,0.0038,0.0,-0.0055
293,60,North,Salaried,Construction,2025Q3,88099.31,677.0,26.0,33.43,50.1,93285.38,0.419,0.04041,0,-0.0181,-0.0121,-0.0113,-0.0077,0.0,-0.0045
294,21,East,Business,Manufacturing,2025Q3,65610.73,638.0,40.47,49.54,57.61,83012.5,0.3716,0.2928,0,0.1018,0.0234,0.0017,-0.001,0.0,0.0
295,41,South,Salaried,IT,2025Q3,97257.26,636.0,46.04,44.93,63.73,108195.86,0.6435,0.12618,0,0.0136,0.0185,0.0147,-0.0079,0.0,-0.0158
296,46,North,Salaried,Retail,2025Q3,66149.8,650.0,18.3,10.85,70.15,144692.8,0.4114,0.04356,0,-0.0013,0.0,-0.0239,-0.0263,0.0,-0.0057
297,47,West,Business,Construction,2025Q3,99165.01,823.0,51.47,92.63,58.48,291311.67,0.469,0.04449,1,-0.0025,-0.1961,0.0089,0.0176,0.0049,0.0
298,40,North,Business,Manufacturing,2025Q3,74088.98,570.0,42.76,60.65,42.26,81286.34,0.468,0.34955,1,0.0297,0.1572,0.0119,0.0272,0.0,0.0
299,25,South,Salaried,IT,2025Q3,103946.24,734.0,35.55,51.96,61.73,168863.91,0.4685,0.07631,0,0.0311,-0.0955,-0.0065,0.0016,0.0,-0.0089
300,48,South,Salaried,Transport,2025Q3,120855.78,699.0,39.68,55.44,73.41,153512.75,0.4092,0.06556,0,-0.0054,-0.0426,-0.0004,0.004,0.0,-0.0079
301,63,South,Salaried,Manufacturing,2025Q3,90815.66,765.0,49.32,93.15,33.34,92552.0,0.4611,0.03187,0,-0.0255,-0.0919,0.0068,0.0164,0.0,-0.0051
302,27,East,Salaried,Transport,2025Q3,69757.43,703.0,75.06,73.01,33.57,118502.54,0.4311,0.20171,0,0.0789,-0.1204,0.1033,0.0462,0.0,-0.0224
303,54,North,Business,IT,2025Q3,99793.6,660.0,,55.67,46.76,286302.06,0.5604,0.11364,0,-0.0272,-0.0113,0.0143,0.0065,0.0,0.0
304,40,West,Business,Transport,2025Q3,80825.21,729.0,,32.42,56.15,111034.25,0.4243,0.06642,0,0.0089,-0.0845,0.0134,-0.0155,0.0077,0.0
305,43,East,Business,Retail,2025Q3,91953.37,676.0,41.1,35.89,16.06,115415.25,0.3606,0.08402,0,0.0044,-0.026,0.0018,-0.0147,0.0,0.0
306,32,West,Salaried,Healthcare,2025Q3,64169.17,711.0,68.43,8.33,71.48,190275.93,0.4476,0.09979,0,0.0285,-0.079,0.0411,-0.0552,0.0104,-0.0114
307,40,East,Business,Construction,2025Q3,59727.99,,14.54,39.9,56.35,138400.01,0.3908,0.03932,0,0.0033,-0.054,-0.0166,-0.0033,0.0,0.0
308,58,West,SelfEmployed,IT,2025Q3,101034.42,666.0,10.2,62.56,12.98,140564.69,0.343,0.06883,0,-0.0294,-0.0131,-0.0531,0.0098,0.0079,0.0183
